"","LIMIT_BAL","SEX","EDUCATION","MARRIAGE","PAY_AMT1","PAY_AMT2","PAY_AMT3","PAY_AMT4","PAY_AMT5","PAY_AMT6","Bill_pca1","Bill_pca2","sumpay","default.payment.next.month","age_new"
"17538",180000,2,2,1,2000,1771,1800,1750,1893,2000,0.5041446,0.2653823,0,0,"2"
"17539",130000,2,2,2,1138,1173,1138,477,400,600,-1.313213,-0.09585124,0,0,"2"
"17540",30000,2,2,1,2894,2559,800,600,1000,0,-0.5265491,-0.1515953,8,0,"3"
"17541",1e+05,2,2,1,0,3000,2000,0,2000,3500,-0.3709021,-0.187315,9,1,"2"
"17542",20000,2,2,2,0,1285,1287,1458,0,644,-1.001573,-0.1314059,5,1,"2"
"17543",1e+05,2,2,1,2491,1709,574,556,2306,2562,-1.60104,-0.03765093,-6,0,"2"
"17544",20000,2,2,1,1145,1546,1400,390,73,19371,-1.406107,0.08489456,-2,0,"2"
"17545",20000,2,2,1,1500,2454,0,1000,350,0,-1.325081,-0.1199829,8,1,"2"
"17546",20000,2,3,2,1580,1367,1178,712,742,2000,-0.9505066,-0.1179074,0,0,"3"
"17547",50000,2,3,1,1521,1563,3300,1500,1500,1600,-0.3305235,-0.2284577,6,1,"2"
"17548",110000,2,2,1,0,1750,1750,5400,700,1000,-0.00248422,-0.2437518,6,1,"2"
"17549",60000,2,2,1,2000,2100,1400,600,1000,1000,-0.1716245,0.3371224,0,1,"3"
"17550",50000,2,2,2,0,2180,0,0,0,0,-0.9120359,0.6901804,-1,0,"2"
"17551",2e+05,2,1,2,0,8600,8300,13257,917,7000,5.484203,-0.6692635,6,1,"2"
"17552",360000,2,2,1,0,0,0,0,0,0,-1.658659,-0.04421953,-12,0,"3"
"17553",110000,2,2,1,1600,1600,2000,2000,2000,2000,0.2399934,-0.2643122,0,0,"2"
"17554",230000,2,2,1,4999,2655,1919,3400,3920,6655,-1.399859,-0.2016732,-2,0,"3"
"17555",180000,2,2,2,0,2125,0,0,0,0,-1.629536,-0.01752797,-6,0,"2"
"17556",180000,2,2,2,1152,3338,0,0,0,0,-1.63143,-0.02954847,-10,0,"2"
"17557",50000,2,2,2,1763,2112,1756,324,336,351,-0.1351286,0.1805866,0,0,"2"
"17558",570000,2,1,1,3882,3653,5145,7573,4894,4232,-1.479713,-0.1060853,-12,0,"2"
"17559",30000,2,2,1,1000,3500,0,1400,1000,1000,-1.039785,-0.1491025,11,0,"2"
"17560",140000,2,2,1,1024,528,1024,264,264,414,-1.639005,-0.04274782,-6,0,"3"
"17561",50000,2,2,1,1077,1100,1106,233,241,243,-1.447145,-0.1040913,0,1,"2"
"17562",50000,2,1,1,4000,0,3700,0,2000,6000,0.1489058,-0.2183487,6,1,"2"
"17563",120000,2,1,2,0,234,4394,3164,5700,300,-1.566677,-0.1302606,-5,1,"2"
"17564",120000,2,1,2,2549,2558,2577,0,1976,1000,-1.579826,-0.02860528,-5,1,"2"
"17565",50000,2,2,2,330,4975,4838,330,330,330,-1.587531,-0.05124488,-12,0,"2"
"17566",180000,2,2,1,2879,8750,9931,0,7760,3450,-1.463146,-0.1014342,-7,0,"2"
"17567",80000,2,3,1,0,0,0,0,0,0,-1.257144,0.5070269,-8,0,"2"
"17568",3e+05,2,1,1,1000,1000,1100,1100,1000,2500,-1.687896,-0.04379899,-12,0,"2"
"17569",80000,2,1,1,0,0,0,0,0,0,-1.651206,-0.03398704,-10,0,"2"
"17570",70000,2,2,2,2744,3239,3405,1085,1102,1155,0.4696618,0.390007,2,1,"2"
"17571",320000,2,2,1,5000,2704,108794,5123,5255,5333,4.455376,-2.53906,0,0,"2"
"17572",5e+05,2,1,2,1225,1277,1186,478,496,509,-1.106598,-0.1170439,0,0,"2"
"17573",250000,2,1,2,10446,17911,99738,4055,0,0,0.05269062,-1.171648,-4,0,"2"
"17574",230000,2,2,1,1500,1000,476,476,476,1685,-1.564164,0.03891904,-3,0,"3"
"17575",80000,2,3,1,1587,1877,1768,1292,900,1365,-0.2137804,-0.2039562,0,0,"2"
"17576",170000,2,2,1,3760,0,7190,9000,0,0,-1.50324,-0.09998619,0,1,"2"
"17577",110000,2,3,0,7908,4000,5000,3000,3000,3000,1.370451,0.0701033,0,0,"2"
"17578",240000,2,1,2,0,0,0,0,1200,0,-1.406588,0.281182,-7,0,"2"
"17579",150000,2,3,1,2240,2321,2980,2400,2468,2611,0.820329,-0.3108243,0,0,"3"
"17580",90000,2,3,1,7006,5026,7031,6000,1345,1500,1.044096,0.5003264,0,0,"2"
"17581",1e+05,2,2,1,4500,5000,4000,3300,3400,15003,2.076105,-0.1736025,2,1,"2"
"17582",30000,2,2,1,0,2000,1507,3100,3100,3100,-0.6078831,-0.07003949,4,1,"2"
"17583",80000,2,2,1,3800,0,0,0,0,0,-0.7208898,1.112466,-4,1,"2"
"17584",260000,2,2,1,2184,15482,2000,3000,1000,5125,-1.340235,-0.07492738,-3,1,"3"
"17585",2e+05,2,3,1,623,5477,623,623,773,623,-1.604153,-0.03679138,-6,0,"2"
"17586",20000,2,3,1,0,1000,2000,0,1000,1000,-1.055241,-0.1118463,14,1,"2"
"17587",160000,2,1,2,2,1399,903,896,2204,786,-1.610339,-0.05341375,-3,1,"2"
"17588",70000,2,2,2,1700,1500,1000,1000,0,2100,-0.7916322,-0.1353115,11,0,"2"
"17589",20000,2,2,1,1123,1145,1200,2000,3000,1000,-1.234619,-0.2119784,0,0,"2"
"17590",2e+05,2,1,1,337,670,0,0,0,451,-1.649029,-0.03572485,-8,0,"2"
"17591",440000,2,3,1,14453,12611,13022,10572,10270,10722,11.32632,0.1279242,0,0,"3"
"17592",20000,2,3,1,0,1700,0,800,1600,1000,-0.8993004,-0.09040927,11,0,"2"
"17593",110000,2,1,1,4000,5300,4000,4200,4000,3800,2.356006,-0.3617261,0,0,"2"
"17594",130000,2,3,1,3541,3497,2875,2607,0,0,2.32095,0.614893,0,0,"2"
"17595",50000,2,2,1,4200,2500,3500,0,2800,1400,0.08387882,-0.2610067,4,0,"2"
"17596",290000,2,1,1,0,0,2262,3000,3000,0,-1.551728,-0.1580061,-7,1,"2"
"17597",480000,2,2,1,6000,3066,51800,5030,3039,3112,-0.605453,-0.6990481,-2,0,"2"
"17598",310000,2,1,2,0,0,0,1447,3094,0,-1.622224,-0.07307095,-12,0,"1"
"17599",30000,2,2,1,1800,1500,3000,0,1001,2500,-0.6395493,-0.1772337,2,1,"1"
"17600",5e+05,2,4,1,2200,0,0,0,250,0,-1.658817,-0.04729563,-6,0,"2"
"17601",80000,2,2,2,4500,0,2000,7100,2400,0,0.4707496,-0.3238173,4,0,"2"
"17602",1e+05,2,2,1,3200,3300,2910,2400,2340,2400,0.9780473,-0.1103095,0,0,"2"
"17603",70000,2,3,1,2589,2511,2254,2000,2000,1766,0.8034031,0.06630138,0,0,"2"
"17604",210000,2,2,1,3348,3381,3400,2684,2744,2892,1.613361,-0.07107041,0,0,"2"
"17605",180000,2,3,1,0,780,780,0,0,0,-1.646659,-0.04018213,-7,0,"2"
"17606",50000,2,2,1,2100,5896,0,2000,1988,2000,0.2451325,-0.1939855,2,0,"2"
"17607",60000,2,1,2,5000,7000,10000,4749,5000,10000,-0.3919686,0.3259018,-1,0,"2"
"17608",50000,2,2,1,8389,22049,8117,3164,10148,7949,-1.300957,-0.04257414,-6,0,"2"
"17609",70000,2,3,1,50,1379,1500,1000,1000,1000,-0.5682342,0.559893,3,0,"2"
"17610",50000,2,2,2,2682,5000,5000,1000,500,302,0.6749906,0.7612719,0,0,"2"
"17611",350000,2,1,1,360,360,360,510,510,360,-1.642862,-0.04755752,-6,0,"2"
"17612",170000,2,2,1,8000,6500,7000,5000,5000,5000,4.052883,-0.06244523,0,0,"2"
"17613",180000,2,2,1,7641,3,6003,5826,0,2855,2.823849,0.6613692,7,0,"2"
"17614",220000,2,1,2,6439,2261,143408,4754,4740,5190,3.505932,0.04490788,-1,0,"1"
"17615",80000,2,3,1,2000,2000,1300,2000,1900,1900,-0.02028872,-0.2162656,12,1,"1"
"17616",360000,2,2,1,30000,10043,20073,30000,90000,948,0.6166502,-0.6387326,0,0,"2"
"17617",5e+05,2,1,2,644,1138,643,630,905,3111,-1.623045,-0.03832707,-6,0,"2"
"17618",410000,2,1,2,11270,15325,9099,7016,7703,1e+05,7.636353,1.21652,0,0,"2"
"17619",80000,2,1,1,0,0,4844,0,0,0,-1.506607,-0.03448993,3,1,"2"
"17620",180000,2,1,2,10000,5200,4000,1500,11000,1000,3.165807,-0.5257336,12,1,"2"
"17621",280000,2,1,2,3977,1726,1430,6877,6479,720,-1.5207,-0.1201964,-6,0,"2"
"17622",20000,2,1,2,416,416,832,416,416,416,-1.645343,-0.04627711,-6,0,"2"
"17623",30000,2,2,2,0,1900,2600,11,1500,1700,-0.5678052,-0.1084259,11,1,"2"
"17624",2e+05,2,1,1,0,0,0,5032,0,0,-1.617011,-0.07040527,-8,0,"2"
"17625",180000,2,1,2,7201,1000,0,103,0,0,-1.122086,0.03837977,2,1,"2"
"17626",140000,2,1,2,4900,7005,7000,4762,5000,5000,3.278966,-0.3147735,2,0,"2"
"17627",130000,2,2,2,4100,8600,0,3500,7100,3600,1.852393,-0.4069239,2,0,"1"
"17628",20000,2,2,1,0,0,0,2105,0,0,-1.610764,-0.05104895,-5,0,"1"
"17629",120000,2,1,2,0,316,632,0,316,782,-1.642715,-0.04380686,-2,1,"1"
"17630",50000,2,2,2,3000,3000,5000,0,0,0,-0.952538,0.481167,0,0,"1"
"17631",310000,2,2,1,4000,4000,20003,3027,20006,10056,-0.4308236,-0.6596444,-1,0,"1"
"17632",420000,2,1,2,1543,2005,5000,2000,1000,240,-0.9635486,0.3647871,0,0,"1"
"17633",60000,2,2,2,3160,2604,2160,4060,3382,3751,-1.302767,0.001714239,0,0,"1"
"17634",140000,2,1,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"1"
"17635",80000,2,2,2,3700,3000,6100,2000,0,2000,0.7013128,-0.3284676,16,1,"1"
"17636",220000,2,2,1,3900,3500,4000,2700,3000,10000,1.330852,-0.2461702,0,0,"2"
"17637",360000,2,2,1,1058,0,0,0,0,0,-1.52427,0.1215383,-6,0,"2"
"17638",290000,2,1,2,1400,1507,2580,2050,2030,0,-1.399944,-0.02096255,0,0,"1"
"17639",260000,2,1,2,0,5000,6000,5000,4000,8000,2.017845,-0.3230023,3,0,"1"
"17640",170000,2,1,2,3000,3000,2000,1000,977,5000,-0.5875677,-0.1792888,0,0,"1"
"17641",2e+05,2,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-12,1,"2"
"17642",140000,2,2,1,4317,4189,5411,3800,4024,4100,2.718534,-0.1007067,0,0,"2"
"17643",170000,2,2,2,5856,7424,7169,1241,1187,1396,2.844235,1.456033,0,0,"2"
"17644",220000,2,1,1,6200,7300,7510,5000,5000,5200,3.829688,-0.4777982,0,0,"2"
"17645",230000,2,1,1,0,0,11660,238,3000,1252,-1.391407,-0.2907885,-5,1,"2"
"17646",360000,2,3,2,3060,0,0,1444,1382,0,-1.6309,-0.01014425,-7,0,"2"
"17647",340000,2,1,1,8849,9300,9200,9226,9530,10139,8.083857,-1.067316,0,0,"2"
"17648",360000,2,1,1,0,0,0,0,0,0,-1.658659,-0.04421953,-12,1,"2"
"17649",90000,2,3,2,4895,4806,1547,3000,3000,1720,0.9658581,0.5292614,0,0,"2"
"17650",130000,2,2,1,0,12200,4500,4502,5000,0,3.214712,-0.531797,12,1,"3"
"17651",80000,2,2,1,390,780,0,390,1780,0,-1.643713,-0.04970901,-7,1,"2"
"17652",4e+05,2,1,1,8,1274,19143,1305,2063,1695,-0.6468131,0.3599319,-3,0,"2"
"17653",240000,2,2,2,20000,27662,24873,24511,24000,37645,1.551991,2.690882,-4,0,"2"
"17654",10000,2,2,1,1306,0,1735,0,2000,0,-1.317178,-0.09475734,11,1,"3"
"17655",240000,2,1,1,10839,10000,3500,0,5000,5000,-1.244337,-0.1242406,-2,0,"2"
"17656",130000,2,1,1,991,991,991,992,703,992,-1.622906,-0.04454963,-6,0,"2"
"17657",20000,2,3,1,3030,0,2175,0,10000,931,-0.9778361,-0.03157872,6,0,"2"
"17658",80000,2,2,1,2072,1651,1359,790,817,821,-0.6445835,0.111306,0,0,"2"
"17659",250000,2,2,1,10073,10011,1000,10000,10000,10000,0.2895767,1.819147,-2,0,"2"
"17660",30000,2,2,1,2000,0,0,0,2400,1300,-0.5509327,-0.114345,16,0,"2"
"17661",280000,2,2,1,273844,13000,11000,8000,5866,8000,6.728477,0.7859497,-1,0,"2"
"17662",290000,2,2,1,0,12000,0,0,0,0,-1.42421,-0.1633324,-3,0,"3"
"17663",5e+05,2,3,2,15000,1558,310852,10000,5000,5000,3.802528,-3.99644,-3,0,"3"
"17664",80000,2,2,1,6,2006,4000,0,1118,3000,-0.128096,0.3111196,5,0,"2"
"17665",120000,2,2,1,5100,5500,5170,3543,3000,3238,1.892798,0.03436947,0,0,"3"
"17666",80000,2,2,1,1740,1800,1500,1000,965,1500,-0.3691064,0.1915519,0,0,"3"
"17667",210000,2,2,2,9000,4000,3018,2000,3000,3000,2.550035,2.405519,0,0,"2"
"17668",1e+05,2,2,2,0,10000,0,4000,7816,0,2.15231,-0.4229003,8,1,"1"
"17669",210000,2,1,1,0,3358,0,0,300,0,-1.636535,-0.04000274,-6,0,"2"
"17670",5e+05,2,2,1,6610,6480,6230,5900,5720,5420,5.041982,-0.1115208,0,0,"2"
"17671",230000,2,1,1,2305,2515,2370,2180,2500,2200,0.8201792,-0.2421873,0,0,"2"
"17672",110000,2,2,1,1511,1772,1320,750,745,747,-0.8270779,-0.05535852,0,0,"2"
"17673",210000,2,1,1,4910,3939,3792,3657,3631,3500,2.424948,-0.2052142,0,0,"3"
"17674",320000,2,2,2,3500,3300,6000,5000,2000,3000,0.1843455,0.7162708,-1,0,"2"
"17675",140000,2,2,2,6400,1876,1876,1876,3372,104005,0.03442436,1.928553,-4,0,"2"
"17676",40000,2,1,1,2000,1700,2000,2000,2000,2000,-0.1731213,-0.1857091,0,0,"3"
"17677",280000,2,1,1,99007,5000,3027,6025,2001,1903,1.196086,-0.6775776,1,0,"2"
"17678",220000,2,1,1,6426,7160,6495,3993,0,176566,3.527574,1.884661,0,0,"3"
"17679",250000,2,2,1,45000,2012,72791,16891,0,5617,0.1539489,0.7468533,-1,0,"2"
"17680",70000,2,1,2,5000,5000,1500,546,1000,1746,-0.3516042,0.0682147,0,0,"2"
"17681",70000,2,1,1,2479,10128,4086,1348,13032,10059,0.1835363,0.3336304,0,0,"2"
"17682",3e+05,2,1,1,2392,148,148,148,0,747,-1.638752,-0.02597167,-6,1,"3"
"17683",50000,2,3,1,2325,2525,283,29334,3000,2000,-0.007053316,0.8244613,-1,0,"2"
"17684",70000,2,1,2,3000,2893,4231,8000,2500,1675,0.8203809,0.1995423,0,0,"2"
"17685",50000,2,3,1,2300,3000,2503,1500,1204,2000,-0.06867371,0.1388659,0,0,"2"
"17686",250000,2,2,1,1641,2205,2000,2000,1000,1000,0.04641303,0.3194512,2,1,"2"
"17687",120000,2,2,1,4400,4137,4400,4320,4500,4600,2.798589,-0.3665529,0,0,"2"
"17688",70000,2,1,1,3500,3300,3000,0,4500,2500,0.4407237,-0.2744361,12,1,"2"
"17689",440000,2,1,1,16500,17500,17000,14500,14500,13500,14.1221,-0.7585767,0,0,"2"
"17690",280000,2,1,1,5000,3000,3007,5000,2000,1700,1.425962,0.2275357,0,0,"2"
"17691",360000,2,1,1,10000,10005,20117,15018,10027,20057,5.528163,-0.8395636,0,0,"2"
"17692",150000,2,1,1,123,0,363,0,123,123,-1.651869,-0.04124957,-8,0,"2"
"17693",3e+05,2,3,2,0,0,0,0,0,0,-1.658659,-0.04421953,-12,1,"2"
"17694",20000,2,2,1,0,2479,0,515,377,617,-1.290824,-0.1017073,7,0,"2"
"17695",380000,2,2,1,1000,0,0,0,0,0,-1.549106,0.09557484,-6,0,"2"
"17696",340000,2,2,1,8297,4951,199726,4476,3257,3497,3.229966,1.112719,-1,0,"2"
"17697",210000,2,2,2,8000,6500,9000,7000,7000,7000,5.020324,-0.7751936,0,0,"2"
"17698",60000,2,2,1,2203,4687,11,1500,1500,2000,0.1596422,0.1259495,4,1,"2"
"17699",130000,2,1,1,1593,3000,4000,0,3860,249,-1.160594,0.08716826,-1,0,"3"
"17700",340000,2,1,1,3000,2000,5000,1000,723,5000,-0.9225681,-0.1288101,0,0,"2"
"17701",170000,2,2,1,3557,8245,5429,4500,5415,6000,-1.068232,-0.1059557,-1,0,"3"
"17702",360000,2,2,1,4045,0,4760,0,2275,2280,-1.526363,0.01162773,0,0,"2"
"17703",60000,2,2,1,2500,0,1500,0,1500,0,-1.430144,-0.1093488,12,0,"2"
"17704",360000,2,1,1,368,1734,398,2e+05,0,150000,-1.612655,0.004759686,-7,0,"2"
"17705",280000,2,2,1,5000,5000,5000,5000,16000,0,-0.8922158,-0.4013193,0,0,"2"
"17706",240000,2,1,1,855,3,1054,2695,0,0,-1.606944,-0.03802815,-3,0,"2"
"17707",120000,2,1,2,0,0,7304,0,5000,1857,-1.402237,-0.06654602,-3,0,"2"
"17708",90000,2,1,2,8500,0,4086,2600,3000,3000,1.581036,0.025502,2,0,"2"
"17709",1e+05,2,1,1,4000,3838,3563,3563,4000,3475,2.175721,-0.3009826,0,0,"2"
"17710",410000,2,1,1,0,0,0,0,0,3996,-1.658659,-0.04421953,-9,0,"2"
"17711",190000,2,1,1,7305,6099,4793,3684,12251,1265,3.796599,1.114251,2,0,"2"
"17712",220000,2,1,1,9000,20000,0,5000,6000,8000,4.903391,0.2923245,2,0,"2"
"17713",90000,2,2,2,2500,2000,0,2700,1000,0,-0.9577934,-0.1613527,12,1,"2"
"17714",120000,2,1,2,5520,5700,5815,5500,5522,6000,4.459164,-0.3882321,0,0,"1"
"17715",10000,2,3,2,0,0,0,0,1450,0,-1.625839,-0.05822648,13,1,"3"
"17716",5e+05,2,1,1,20002,16023,13009,10008,10000,20004,11.36879,0.06738273,0,0,"3"
"17717",120000,2,2,1,62462,2299,1919,1838,2200,90000,0.1664122,-0.4544425,-2,0,"3"
"17718",120000,2,2,1,23000,0,10076,10000,10000,10000,-0.5213073,0.3436189,2,0,"3"
"17719",220000,2,1,1,2276,8117,0,150,1000,2619,-1.560224,-0.01226987,-1,1,"3"
"17720",240000,2,2,1,193,386,386,0,0,536,-1.641786,-0.04105043,-1,0,"3"
"17721",150000,2,1,2,990,0,234,0,0,0,-1.651251,-0.03862492,-5,0,"2"
"17722",5e+05,2,1,1,12610,12694,0,22600,16837,0,-1.216772,0.05782703,-6,0,"3"
"17723",150000,2,1,1,0,0,0,0,0,0,-1.623075,0.004634826,-10,0,"3"
"17724",60000,2,2,1,2500,2300,1547,1396,1200,2000,0.02121818,0.3466545,0,0,"3"
"17725",30000,2,3,1,1000,159,28426,24682,12,0,-0.7881608,0.1531451,7,1,"3"
"17726",320000,2,2,1,3000,3000,6000,8000,10000,1900,1.469099,1.811594,0,0,"3"
"17727",470000,2,1,1,5241,3176,766,3673,16906,1437,-1.461443,-0.1733794,-12,0,"4"
"17728",440000,2,1,2,8999,0,0,10961,503,448,-1.305484,0.04141891,-5,0,"3"
"17729",50000,2,2,1,4110,0,4600,1000,2000,0,0.1957125,-0.2509306,9,0,"3"
"17730",220000,2,2,1,3010,3040,1000,0,0,0,-1.362097,0.3941369,-2,0,"3"
"17731",360000,2,1,1,0,0,2580,0,6941,0,-1.575842,-0.1306857,-5,0,"3"
"17732",90000,2,3,1,0,0,0,0,0,5156,-1.627485,-0.001420037,-12,0,"3"
"17733",50000,2,3,2,5000,0,2300,1000,635,580,-0.4037906,0.3995264,6,1,"3"
"17734",50000,2,2,1,2000,2000,2000,1000,1259,1000,-0.3960902,0.2966962,0,0,"3"
"17735",290000,2,3,1,0,12000,0,5000,6000,0,1.205983,-0.445779,7,0,"3"
"17736",350000,2,2,1,10532,9219,8797,8004,10012,10006,6.86095,0.2293525,0,1,"3"
"17737",110000,2,3,1,0,6000,7000,1200,0,3000,-1.088234,0.03215474,5,0,"3"
"17738",40000,2,2,1,2150,1500,0,274,283,436,-1.389647,-0.09677345,4,1,"3"
"17739",50000,2,3,1,0,900,1800,0,0,0,-1.677028,-0.05716268,-9,1,"3"
"17740",110000,2,1,1,0,0,948,0,632,0,-1.642483,-0.04717397,1,0,"3"
"17741",360000,2,3,1,800,3,0,0,0,0,-1.639065,-0.02260881,-2,0,"4"
"17742",2e+05,2,3,2,0,0,316,316,316,316,-1.642976,-0.04061722,1,1,"4"
"17743",140000,2,2,2,1535,5004,1451,1000,1000,3194,-1.230087,-0.1256671,0,0,"3"
"17744",80000,2,2,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"4"
"17745",260000,2,2,1,0,0,0,58,1000,1000,-1.637902,-0.03563729,-5,0,"3"
"17746",340000,2,1,1,5399,12353,8619,0,0,0,-1.423922,-0.008929971,-4,1,"3"
"17747",30000,2,2,1,0,2993,500,0,1200,0,-1.17224,-0.1182964,11,1,"3"
"17748",30000,2,3,1,3000,2000,3500,0,0,1000,-0.652673,-0.1908994,15,0,"3"
"17749",440000,2,3,1,10043,8608,25031,25030,22053,20030,2.943772,2.063664,0,0,"3"
"17750",10000,2,3,1,1200,1100,0,500,0,500,-1.508103,-0.07750293,9,0,"3"
"17751",230000,2,2,1,2001,2001,6018,5007,5010,7053,-1.311428,-0.1786169,0,0,"3"
"17752",50000,2,3,1,0,0,0,0,0,202,-1.647339,-0.02867846,-10,0,"4"
"17753",150000,2,2,3,4772,6427,4951,4062,4188,4824,3.767486,-0.5989569,0,0,"3"
"17754",330000,2,3,1,5000,5200,6000,4300,5000,4000,-0.8242941,-0.03139674,0,0,"3"
"17755",370000,2,3,2,124174,2000,0,0,0,2463,-0.6173735,1.170958,-7,0,"3"
"17756",130000,2,3,2,3615,4700,3200,3403,3300,3500,1.944806,-0.124871,0,0,"3"
"17757",10000,2,3,1,0,0,0,0,0,0,-1.56714,-0.05092597,28,1,"3"
"17758",360000,2,2,1,10450,10414,11330,9081,9500,9000,8.545845,-0.5001951,0,0,"3"
"17759",20000,2,3,1,0,0,0,0,0,0,-1.658659,-0.04421953,-9,1,"4"
"17760",180000,2,3,2,5902,7693,5464,4893,5095,4862,4.279691,0.05600102,0,0,"3"
"17761",80000,2,3,1,2100,2100,2400,1100,1500,1500,-0.3910334,-0.0001354355,0,0,"4"
"17762",50000,2,2,1,1674,2079,2001,500,4423,4000,-0.5001303,0.3362338,2,1,"3"
"17763",150000,2,1,2,3,6103,3220,3028,5052,15000,2.550049,1.101961,3,0,"4"
"17764",30000,2,3,1,0,300,2500,0,2100,0,-0.6931719,-0.138631,12,0,"3"
"17765",50000,2,3,1,2000,2000,1004,10,390,390,-1.498374,0.02963889,-1,0,"3"
"17766",20000,2,2,3,3000,1000,400,380,0,1720,-1.332192,0.259186,-2,0,"3"
"17767",130000,2,3,2,10063,20000,10009,10000,5000,5000,2.628164,-0.02503575,0,0,"3"
"17768",320000,2,3,2,276698,11020,11000,9486,20000,10000,6.95732,-0.005692749,0,0,"3"
"17769",3e+05,2,3,1,0,0,0,0,0,0,-1.658659,-0.04421953,-12,0,"4"
"17770",330000,2,1,1,14000,7507,6000,6171,6000,6000,6.260475,1.677553,0,0,"3"
"17771",50000,2,2,2,1952,1979,1495,1144,1165,946,-0.08429429,0.1553368,0,0,"3"
"17772",70000,2,3,2,1184,1210,1218,500,500,543,-1.187528,-0.126498,0,0,"3"
"17773",70000,2,3,3,2418,2500,2456,2500,3000,2533,0.9849925,-0.2600034,0,0,"3"
"17774",1e+05,2,3,1,3589,3656,3677,2763,2787,2881,1.782021,-0.01439497,0,0,"3"
"17775",110000,2,2,1,3400,0,3290,7000,0,3500,1.924949,-0.3067885,8,1,"3"
"17776",1e+05,2,2,1,3500,0,3300,2839,3000,4000,1.595942,-0.2136638,6,1,"3"
"17777",160000,2,3,1,0,3613,0,0,0,0,-1.618246,-0.04622628,0,0,"3"
"17778",70000,2,3,2,1100,1123,1273,407,300,300,-1.404094,-0.09923894,0,0,"3"
"17779",60000,2,2,1,4000,3601,2000,0,0,0,0.538043,-0.2341619,24,0,"3"
"17780",80000,2,2,1,3000,2506,3008,3000,2000,3000,0.5838126,0.2643395,0,0,"4"
"17781",1e+05,2,3,1,7300,0,0,2300,2168,2300,-1.542879,-0.02762233,1,0,"3"
"17782",230000,2,1,1,0,0,0,0,0,142,-1.658659,-0.04421953,-9,1,"4"
"17783",60000,2,3,3,1410,218,12723,483,600,9132,-1.257011,-0.04287302,-2,0,"4"
"17784",160000,2,2,1,1443,1443,1443,1443,1443,1443,-1.603633,-0.04825178,-6,0,"3"
"17785",30000,2,2,1,1647,1525,0,0,0,0,-1.401432,0.1885083,-4,1,"3"
"17786",310000,2,1,1,12500,2100,22053,10654,0,10450,10.16718,-0.4733076,12,0,"4"
"17787",60000,1,2,1,2706,3004,1475,690,1000,1200,0.04405629,0.3981754,0,0,"3"
"17788",50000,1,2,1,0,1459,0,1013,2264,0,-0.5751127,-0.1375633,9,0,"4"
"17789",140000,1,3,1,4520,4034,5050,6034,3202,5000,1.9523,-0.1762906,2,0,"3"
"17790",20000,1,2,2,0,390,0,780,0,0,-1.64419,-0.04033782,-3,0,"1"
"17791",10000,1,2,2,0,0,7300,1000,1000,330,-1.49302,-0.2048755,-4,0,"2"
"17792",80000,1,2,2,1085,1000,75743,2667,3395,1772,0.0249701,-1.377576,-2,0,"1"
"17793",50000,1,3,2,1627,3053,2005,550,400,1000,-0.8053475,0.3017333,0,0,"1"
"17794",160000,2,2,1,4000,4000,10000,0,5000,3000,1.119433,-0.4307689,4,1,"3"
"17795",5e+05,2,1,2,0,0,0,0,0,0,-1.658659,-0.04421953,-9,0,"3"
"17796",470000,2,2,1,0,13033,14800,14359,13897,14425,12.29589,-1.427528,3,0,"3"
"17797",210000,2,1,1,6555,11800,5818,4015,0,0,-1.473138,-0.01374552,-6,0,"3"
"17798",50000,1,3,2,2500,0,1500,0,0,0,-1.563419,-0.01310127,-2,1,"1"
"17799",30000,1,1,2,1400,1800,1100,3000,500,1000,-0.6814346,-0.03498546,2,1,"1"
"17800",50000,1,1,2,2000,2000,1500,500,1000,2000,-1.203103,0.0963525,0,0,"1"
"17801",80000,1,1,2,3649,2502,2205,1702,1800,1908,0.695267,0.2501736,0,0,"1"
"17802",30000,1,2,1,1800,1800,150,2250,1000,0,-0.5501092,-0.1633643,12,1,"1"
"17803",80000,1,5,2,2121,2358,3123,1500,0,0,-0.4984768,0.5584951,0,0,"1"
"17804",150000,1,1,2,436,11086,6284,6288,4172,3207,-1.442249,-0.07492944,-12,0,"1"
"17805",170000,1,2,2,5000,5508,5915,3000,4000,4000,3.572171,0.04438677,0,0,"1"
"17806",220000,1,2,2,20066,20063,20057,12863,20061,13191,-0.9806883,-0.0872149,-12,0,"1"
"17807",30000,1,2,2,2000,5100,0,1949,0,912,-0.771156,-0.1929496,8,1,"2"
"17808",1e+05,1,2,2,291,291,291,291,291,291,-1.647562,-0.04503269,-6,0,"1"
"17809",10000,1,2,2,0,0,0,0,0,0,-1.618619,-0.0471536,16,1,"1"
"17810",140000,1,2,2,0,8579,11034,5040,7838,11737,-1.4097,-0.1202762,-6,1,"1"
"17811",50000,1,2,2,1800,0,2700,0,2100,0,-0.7220407,-0.1076754,11,0,"1"
"17812",20000,1,2,2,1142,2000,1000,1000,1000,1000,-1.271589,-0.1187955,2,0,"1"
"17813",10000,1,2,2,0,2500,0,900,0,971,-1.340882,-0.1046435,11,1,"1"
"17814",50000,1,2,2,1800,2000,1118,1000,500,1000,-0.420008,0.4542898,0,0,"1"
